
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
   14092  0.47697       1.9950      0.10479       2.0539     
   14093  0.46455       1.9212      0.98911E-001  1.9790     
   14094  0.48302       2.0350      0.11029       2.0945     
   14095  0.48257       2.0755      0.13661       2.1352     
   14096  0.48400       2.0673      0.12819       2.1270     
   14097  0.45741       1.9211      0.12521       1.9788     
   14098  0.46054       1.9397      0.12658       1.9977     
   14099  0.46366       1.9584      0.12796       2.0166     
   14100  0.46678       1.9773      0.12935       2.0358     
   14101  0.46989       1.9964      0.13075       2.0551     
   14102  0.47298       2.0157      0.13217       2.0746     
   14103  0.47604       2.0354      0.13363       2.0946     
   14104  0.47923       2.0558      0.13506       2.1152     
   14105  0.48126       2.0451      0.12307       2.1045     
   14106  0.45907       1.9139      0.11392       1.9714     
   14107  0.45822       1.9175      0.11964       1.9752     
   14108  0.46219       1.9324      0.11538       1.9903     
   14109  0.46532       1.9510      0.11670       2.0091     
   14110  0.46846       1.9698      0.11814       2.0282     
   14111  0.47158       1.9890      0.11981       2.0476     
   14112  0.47491       2.0090      0.12133       2.0680     
   14113  0.47793       2.0271      0.12279       2.0863     
   14114  0.47861       2.0406      0.12890       2.1000     
   14115  0.46132       1.9359      0.12096       1.9938     
   14116  0.46446       1.9546      0.12231       2.0127     
   14117  0.46759       1.9734      0.12377       2.0318     
   14118  0.47082       1.9931      0.12527       2.0518     
   14119  0.47422       2.0142      0.12691       2.0732     
   14120  0.51023       2.2474      0.15392       2.3097     
   14121  0.48316       2.1046      0.14322       2.1641     
   14122  0.48803       2.1134      0.14377       2.1737     
   14123  0.49115       2.1324      0.14523       2.1931     
   14124  0.49432       2.1514      0.14667       2.2124     
   14125  0.49755       2.1702      0.14809       2.2314     
   14126  0.50074       2.1893      0.14953       2.2508     
   14127  0.50391       2.2086      0.15099       2.2703     
   14128  0.50708       2.2279      0.15245       2.2900     
   14129  0.51048       2.2445      0.15109       2.3068     
   14130  0.48452       2.0932      0.13963       2.1531     
   14131  0.48812       2.1110      0.14104       2.1713     
   14132  0.49138       2.1294      0.14243       2.1900     
   14133  0.49460       2.1482      0.14384       2.2091     
   14134  0.49780       2.1672      0.14527       2.2284     
   14135  0.50098       2.1864      0.14672       2.2478     
   14136  0.50416       2.2057      0.14817       2.2674     
   14137  0.50732       2.2250      0.14962       2.2870     
   14138  0.50963       2.2342      0.14725       2.2963     
   14139  0.51025       2.2393      0.14847       2.3015     
   14140  0.48388       2.0782      0.13544       2.1381     
   14141  0.48715       2.0978      0.13692       2.1580     
   14142  0.49043       2.1174      0.13840       2.1779     
   14143  0.49368       2.1370      0.13988       2.1977     
   14144  0.49690       2.1564      0.14136       2.2174     
   14145  0.50009       2.1758      0.14283       2.2371     
   14146  0.50328       2.1952      0.14430       2.2568     
   14147  0.50646       2.2147      0.14578       2.2765     
   14148  0.48441       2.0841      0.13666       2.1440     
   14149  0.48777       2.1037      0.13814       2.1640     
   14150  0.49110       2.1231      0.13963       2.1837     
   14151  0.49434       2.1424      0.14110       2.2032     
   14152  0.49754       2.1617      0.14257       2.2228     
   14153  0.50073       2.1810      0.14404       2.2424     
   14154  0.50391       2.2004      0.14552       2.2621     
   14155  0.50708       2.2198      0.14699       2.2818     
   14156  0.50794       2.2240      0.14650       2.2860     
   14157  0.50882       2.2291      0.14673       2.2911     
   14158  0.48242       2.0692      0.13492       2.1290     
   14159  0.48560       2.0884      0.13636       2.1484     
   14160  0.48879       2.1076      0.13780       2.1679     
   14161  0.49198       2.1269      0.13925       2.1874     
   14162  0.49518       2.1462      0.14069       2.2071     
   14163  0.49837       2.1656      0.14214       2.2267     
   14164  0.50156       2.1850      0.14359       2.2464     
   14165  0.50475       2.2045      0.14505       2.2662     
   14166  0.48325       2.0737      0.13503       2.1335     
   14167  0.48645       2.0930      0.13649       2.1531     
   14168  0.48966       2.1124      0.13795       2.1728     
   14169  0.49287       2.1319      0.13941       2.1925     
   14170  0.49608       2.1513      0.14087       2.2122     
   14171  0.49927       2.1707      0.14233       2.2319     
   14172  0.50246       2.1901      0.14380       2.2516     
   14173  0.50564       2.2096      0.14526       2.2713     
   14174  0.50586       2.2095      0.14403       2.2712     
   14175  0.50729       2.2201      0.14632       2.2820     
   14176  0.50674       2.2166      0.14600       2.2785     
   14177  0.50626       2.2132      0.14533       2.2750     
   14178  0.48029       2.0547      0.13253       2.1143     
   14179  0.48348       2.0739      0.13396       2.1337     
   14180  0.48668       2.0931      0.13540       2.1532     
   14181  0.48987       2.1123      0.13683       2.1727     
   14182  0.49307       2.1317      0.13827       2.1923     
   14183  0.49627       2.1510      0.13970       2.2119     
   14184  0.49947       2.1704      0.14114       2.2316     
   14185  0.50267       2.1899      0.14258       2.2514     
   14186  0.48179       2.0655      0.13475       2.1252     
   14187  0.48122       2.0620      0.13445       2.1217     
   14188  0.48070       2.0585      0.13380       2.1181     
   14189  0.48497       2.0846      0.13619       2.1446     
   14190  0.48440       2.0812      0.13588       2.1411     
   14191  0.48389       2.0776      0.13523       2.1375     
   14192  0.48815       2.1038      0.13763       2.1641     
   14193  0.48759       2.1003      0.13732       2.1605     
   14194  0.48708       2.0968      0.13667       2.1570     
   14195  0.49134       2.1230      0.13907       2.1836     
   14196  0.49078       2.1195      0.13876       2.1800     
   14197  0.49027       2.1161      0.13811       2.1765     
   14198  0.49453       2.1423      0.14052       2.2031     
   14199  0.49397       2.1388      0.14020       2.1996     
   14200  0.49347       2.1354      0.13955       2.1961     
   14201  0.49772       2.1617      0.14196       2.2228     
   14202  0.49716       2.1582      0.14164       2.2192     
   14203  0.49667       2.1547      0.14099       2.2157     
   14204  0.50090       2.1811      0.14341       2.2424     
   14205  0.50035       2.1775      0.14308       2.2389     
   14206  0.49986       2.1741      0.14243       2.2354     
   14207  0.50409       2.2005      0.14485       2.2621     
   14208  0.50353       2.1970      0.14453       2.2585     
   14209  0.50306       2.1936      0.14387       2.2551     
   14210  0.50686       2.1934      0.12403       2.2546     
   14211  0.50578       2.2056      0.14160       2.2673     
   14212  0.50584       2.2024      0.13846       2.2640     
   14213  0.50600       2.1994      0.13466       2.2609     
   14214  0.50629       2.1965      0.13006       2.2578     
   14215  0.48112       2.0394      0.11219       2.0983     
   14216  0.48435       2.0583      0.11363       2.1176     
   14217  0.48758       2.0773      0.11508       2.1368     
   14218  0.49080       2.0964      0.11655       2.1562     
   14219  0.49402       2.1156      0.11803       2.1757     
   14220  0.49724       2.1348      0.11952       2.1952     
   14221  0.50045       2.1542      0.12101       2.2149     
   14222  0.50366       2.1737      0.12252       2.2347     
   14223  0.48019       2.0508      0.13006       2.1103     
   14224  0.48023       2.0476      0.12691       2.1070     
   14225  0.48036       2.0448      0.12306       2.1041     
   14226  0.48061       2.0421      0.11837       2.1013     
   14227  0.48339       2.0700      0.13149       2.1298     
   14228  0.48342       2.0668      0.12834       2.1265     
   14229  0.48356       2.0639      0.12449       2.1235     
   14230  0.48382       2.0612      0.11980       2.1206     
   14231  0.48658       2.0892      0.13293       2.1492     
   14232  0.48662       2.0860      0.12977       2.1459     
   14233  0.48677       2.0831      0.12593       2.1429     
   14234  0.48703       2.0803      0.12124       2.1399     
   14235  0.48978       2.1085      0.13437       2.1688     
   14236  0.48983       2.1053      0.13121       2.1655     
   14237  0.48997       2.1023      0.12737       2.1624     
   14238  0.49025       2.0994      0.12269       2.1594     
   14239  0.49298       2.1278      0.13581       2.1884     
   14240  0.49303       2.1246      0.13265       2.1851     
   14241  0.49318       2.1216      0.12882       2.1820     
   14242  0.49346       2.1186      0.12415       2.1789     
   14243  0.49618       2.1472      0.13725       2.2081     
   14244  0.49623       2.1439      0.13410       2.2047     
   14245  0.49638       2.1409      0.13027       2.2016     
   14246  0.49667       2.1380      0.12561       2.1985     
   14247  0.49939       2.1666      0.13870       2.2278     
   14248  0.49944       2.1634      0.13555       2.2244     
   14249  0.49959       2.1604      0.13173       2.2213     
   14250  0.49988       2.1574      0.12709       2.2182     
   14251  0.50259       2.1861      0.14015       2.2475     
   14252  0.50264       2.1829      0.13700       2.2442     
   14253  0.50280       2.1798      0.13319       2.2410     
   14254  0.50308       2.1769      0.12857       2.2379     
   14255  0.50967       2.1895      0.11426       2.2509     
   14256  0.48417       2.0351      0.10249       2.0944     
   14257  0.48734       2.0541      0.10394       2.1137     
   14258  0.49052       2.0732      0.10539       2.1331     
   14259  0.49370       2.0924      0.10685       2.1525     
   14260  0.49688       2.1116      0.10832       2.1720     
   14261  0.50007       2.1309      0.10980       2.1916     
   14262  0.50326       2.1503      0.11128       2.2112     
   14263  0.50646       2.1698      0.11276       2.2310     
   14264  0.51368       2.1933      0.10540       2.2551     
   14265  0.48853       2.0393      0.93705E-001  2.0991     
   14266  0.49162       2.0582      0.95159E-001  2.1182     
   14267  0.49472       2.0772      0.96611E-001  2.1375     
   14268  0.49783       2.0963      0.98061E-001  2.1568     
   14269  0.50096       2.1155      0.99516E-001  2.1763     
   14270  0.50411       2.1348      0.10097       2.1958     
   14271  0.50728       2.1542      0.10244       2.2155     
   14272  0.51047       2.1737      0.10392       2.2353     
   14273  0.51726       2.2093      0.10141       2.2713     
   14274  0.51505       2.1964      0.10118       2.2583     
   14275  0.51593       2.1994      0.99155E-001  2.2613     
   14276  0.51653       2.2023      0.98624E-001  2.2643     
   14277  0.51697       2.2055      0.99359E-001  2.2674     
   14278  0.49195       2.0545      0.89168E-001  2.1144     
   14279  0.49511       2.0736      0.90671E-001  2.1338     
   14280  0.49826       2.0928      0.92186E-001  2.1533     
   14281  0.50142       2.1121      0.93707E-001  2.1728     
   14282  0.50458       2.1314      0.95236E-001  2.1924     
   14283  0.50774       2.1508      0.96771E-001  2.2120     
   14284  0.51091       2.1702      0.98312E-001  2.2317     
   14285  0.51408       2.1897      0.99861E-001  2.2515     
   14286  0.48978       2.0420      0.89221E-001  2.1018     
   14287  0.49060       2.0447      0.87044E-001  2.1045     
   14288  0.49119       2.0475      0.86419E-001  2.1073     
   14289  0.49164       2.0506      0.87115E-001  2.1105     
   14290  0.49292       2.0611      0.90712E-001  2.1211     
   14291  0.49375       2.0638      0.88545E-001  2.1239     
   14292  0.49435       2.0666      0.87926E-001  2.1267     
   14293  0.49480       2.0697      0.88623E-001  2.1299     
   14294  0.49605       2.0802      0.92197E-001  2.1405     
   14295  0.49691       2.0830      0.90049E-001  2.1433     
   14296  0.49751       2.0858      0.89439E-001  2.1462     
   14297  0.49796       2.0890      0.90139E-001  2.1494     
   14298  0.49919       2.0993      0.93683E-001  2.1599     
   14299  0.50006       2.1022      0.91555E-001  2.1628     
   14300  0.50067       2.1051      0.90957E-001  2.1657     
   14301  0.50113       2.1083      0.91662E-001  2.1689     
   14302  0.50234       2.1186      0.95171E-001  2.1794     
   14303  0.50322       2.1215      0.93065E-001  2.1824     
   14304  0.50384       2.1244      0.92481E-001  2.1853     
   14305  0.50429       2.1276      0.93191E-001  2.1885     
   14306  0.50550       2.1379      0.96663E-001  2.1990     
   14307  0.50639       2.1409      0.94579E-001  2.2020     
   14308  0.50700       2.1438      0.94009E-001  2.2050     
   14309  0.50745       2.1470      0.94725E-001  2.2082     
   14310  0.50867       2.1573      0.98161E-001  2.2186     
   14311  0.50956       2.1603      0.96098E-001  2.2217     
   14312  0.51017       2.1633      0.95542E-001  2.2247     
   14313  0.51062       2.1664      0.96265E-001  2.2279     
   14314  0.51185       2.1768      0.99665E-001  2.2384     
   14315  0.51274       2.1798      0.97623E-001  2.2415     
   14316  0.51335       2.1828      0.97080E-001  2.2444     
   14317  0.51380       2.1859      0.97809E-001  2.2476     
   14318  0.51570       2.2239      0.11907       2.2860     
   14319  0.51713       2.2131      0.10467       2.2751     
   14320  0.51679       2.2166      0.10883       2.2786     
   14321  0.51633       2.2200      0.11366       2.2821     
   14322  0.49053       2.0690      0.10617       2.1290     
   14323  0.49367       2.0882      0.10776       2.1484     
   14324  0.49681       2.1074      0.10935       2.1679     
   14325  0.49994       2.1267      0.11096       2.1875     
   14326  0.50309       2.1460      0.11257       2.2071     
   14327  0.50623       2.1654      0.11418       2.2267     
   14328  0.50938       2.1848      0.11581       2.2464     
   14329  0.51254       2.2043      0.11744       2.2662     
   14330  0.49185       2.0583      0.92326E-001  2.1183     
   14331  0.49153       2.0619      0.96333E-001  2.1218     
   14332  0.49109       2.0653      0.10099       2.1253     
   14333  0.49500       2.0774      0.93840E-001  2.1376     
   14334  0.49469       2.0810      0.97868E-001  2.1412     
   14335  0.49425       2.0844      0.10254       2.1446     
   14336  0.49815       2.0966      0.95362E-001  2.1571     
   14337  0.49784       2.1001      0.99405E-001  2.1606     
   14338  0.49740       2.1036      0.10411       2.1641     
   14339  0.50131       2.1158      0.96894E-001  2.1766     
   14340  0.50100       2.1193      0.10095       2.1801     
   14341  0.50055       2.1228      0.10568       2.1836     
   14342  0.50446       2.1352      0.98434E-001  2.1962     
   14343  0.50415       2.1386      0.10251       2.1996     
   14344  0.50370       2.1421      0.10726       2.2032     
   14345  0.50762       2.1545      0.99982E-001  2.2158     
   14346  0.50731       2.1580      0.10408       2.2193     
   14347  0.50686       2.1615      0.10885       2.2228     
   14348  0.51078       2.1740      0.10154       2.2355     
   14349  0.51047       2.1774      0.10566       2.2389     
   14350  0.51002       2.1809      0.11045       2.2425     
   14351  0.51395       2.1934      0.10310       2.2552     
   14352  0.51364       2.1969      0.10723       2.2587     
   14353  0.51318       2.2004      0.11205       2.2622     
   14354  0.51349       2.2341      0.13372       2.2963     
   14355  0.51466       2.2290      0.12618       2.2911     
   14356  0.48836       2.0801      0.12149       2.1402     
   14357  0.49146       2.0992      0.12302       2.1595     
   14358  0.49457       2.1183      0.12454       2.1788     
   14359  0.49770       2.1374      0.12604       2.1982     
   14360  0.50085       2.1566      0.12756       2.2177     
   14361  0.50401       2.1759      0.12909       2.2372     
   14362  0.50716       2.1952      0.13062       2.2568     
   14363  0.51032       2.2146      0.13217       2.2765     
   14364  0.48952       2.0745      0.11360       2.1345     
   14365  0.49265       2.0936      0.11516       2.1539     
   14366  0.49577       2.1128      0.11672       2.1733     
   14367  0.49890       2.1320      0.11828       2.1928     
   14368  0.50204       2.1513      0.11985       2.2123     
   14369  0.50519       2.1706      0.12142       2.2319     
   14370  0.50834       2.1900      0.12300       2.2516     
   14371  0.51150       2.2095      0.12459       2.2713     
   14372  0.51100       2.2445      0.14928       2.3068     
   14373  0.51224       2.2393      0.14150       2.3015     
   14374  0.48557       2.0937      0.13809       2.1537     
   14375  0.48864       2.1113      0.13933       2.1716     
   14376  0.49190       2.1296      0.14069       2.1902     
   14377  0.49512       2.1483      0.14209       2.2092     
   14378  0.49832       2.1673      0.14350       2.2285     
   14379  0.50150       2.1864      0.14493       2.2479     
   14380  0.50467       2.2057      0.14637       2.2674     
   14381  0.50784       2.2250      0.14782       2.2870     
   14382  0.48708       2.0863      0.12971       2.1463     
   14383  0.49013       2.1051      0.13119       2.1654     
   14384  0.49324       2.1239      0.13262       2.1845     
   14385  0.49641       2.1429      0.13407       2.2037     
   14386  0.49958       2.1619      0.13553       2.2230     
   14387  0.50275       2.1811      0.13701       2.2425     
   14388  0.50591       2.2005      0.13850       2.2621     
   14389  0.50908       2.2198      0.14000       2.2818     
   14390  0.52980       2.4056      0.16619       2.4689     
   14391  0.51345       2.2674      0.15544       2.3300     
   14392  0.51666       2.2875      0.15698       2.3504     
   14393  0.51983       2.3079      0.15853       2.3710     
   14394  0.52304       2.3282      0.16007       2.3916     
   14395  0.52632       2.3482      0.16159       2.4118     
   14396  0.52810       2.3766      0.16386       2.4401     
   14397  0.53215       2.3874      0.16195       2.4514     
   14398  0.51370       2.2645      0.15260       2.3270     
   14399  0.51691       2.2845      0.15412       2.3473     
   14400  0.52011       2.3047      0.15565       2.3678     
   14401  0.52329       2.3251      0.15719       2.3884     
   14402  0.52644       2.3457      0.15875       2.4093     
   14403  0.52926       2.3668      0.16044       2.4306     
   14404  0.53191       2.3733      0.15788       2.4373     
   14405  0.53228       2.3786      0.15911       2.4426     
   14406  0.51286       2.2541      0.14879       2.3165     
   14407  0.51608       2.2742      0.15033       2.3368     
   14408  0.51929       2.2942      0.15187       2.3571     
   14409  0.52247       2.3141      0.15340       2.3773     
   14410  0.52561       2.3339      0.15491       2.3974     
   14411  0.52874       2.3536      0.15639       2.4173     
   14412  0.51347       2.2593      0.15001       2.3217     
   14413  0.51668       2.2793      0.15154       2.3420     
   14414  0.51988       2.2993      0.15308       2.3624     
   14415  0.52306       2.3194      0.15463       2.3827     
   14416  0.52615       2.3394      0.15618       2.4029     
   14417  0.52917       2.3591      0.15767       2.4229     
   14418  0.53071       2.3653      0.15718       2.4292     
   14419  0.53141       2.3693      0.15740       2.4333     
   14420  0.51120       2.2441      0.14802       2.3063     
   14421  0.51445       2.2641      0.14955       2.3267     
   14422  0.51769       2.2843      0.15107       2.3471     
   14423  0.52094       2.3045      0.15260       2.3675     
   14424  0.52419       2.3247      0.15412       2.3880     
   14425  0.52744       2.3449      0.15565       2.4086     
   14426  0.51206       2.2491      0.14826       2.3114     
   14427  0.51530       2.2691      0.14979       2.3317     
   14428  0.51853       2.2892      0.15132       2.3520     
   14429  0.52175       2.3092      0.15284       2.3724     
   14430  0.52496       2.3292      0.15436       2.3926     
   14431  0.52818       2.3492      0.15587       2.4129     
   14432  0.52867       2.3505      0.15461       2.4142     
   14433  0.53008       2.3612      0.15697       2.4251     
   14434  0.52955       2.3578      0.15666       2.4216     
   14435  0.52907       2.3544      0.15598       2.4181     
   14436  0.50912       2.2295      0.14554       2.2915     
   14437  0.51238       2.2495      0.14705       2.3118     
   14438  0.51564       2.2696      0.14857       2.3322     
   14439  0.51889       2.2898      0.15008       2.3526     
   14440  0.52215       2.3100      0.15159       2.3731     
   14441  0.52541       2.3302      0.15310       2.3936     
   14442  0.51056       2.2402      0.14783       2.3024     
   14443  0.51001       2.2367      0.14752       2.2989     
   14444  0.50952       2.2333      0.14685       2.2954     
   14445  0.51381       2.2602      0.14935       2.3227     
   14446  0.51326       2.2568      0.14903       2.3192     
   14447  0.51277       2.2533      0.14837       2.3157     
   14448  0.51705       2.2803      0.15087       2.3431     
   14449  0.51651       2.2769      0.15055       2.3396     
   14450  0.51603       2.2734      0.14989       2.3361     
   14451  0.52030       2.3005      0.15240       2.3635     
   14452  0.51976       2.2970      0.15208       2.3600     
   14453  0.51928       2.2936      0.15141       2.3565     
   14454  0.52355       2.3207      0.15392       2.3840     
   14455  0.52301       2.3172      0.15359       2.3804     
   14456  0.52254       2.3138      0.15293       2.3770     
   14457  0.52680       2.3409      0.15544       2.4045     
   14458  0.52627       2.3374      0.15512       2.4009     
   14459  0.52580       2.3340      0.15445       2.3975     
   14460  0.52954       2.3370      0.13541       2.4000     
   14461  0.52865       2.3461      0.15155       2.4097     
   14462  0.52877       2.3429      0.14749       2.4064     
   14463  0.52901       2.3401      0.14237       2.4033     
   14464  0.51011       2.2136      0.12565       2.2751     
   14465  0.51336       2.2339      0.12728       2.2957     
   14466  0.51660       2.2544      0.12892       2.3164     
   14467  0.51984       2.2749      0.13055       2.3372     
   14468  0.52307       2.2956      0.13219       2.3581     
   14469  0.52630       2.3163      0.13381       2.3791     
   14470  0.50949       2.2161      0.13150       2.2777     
   14471  0.50921       2.2191      0.13609       2.2808     
   14472  0.50906       2.2257      0.14308       2.2876     
   14473  0.50908       2.2222      0.13990       2.2840     
   14474  0.52573       2.3191      0.14073       2.3821     
   14475  0.52546       2.3220      0.14584       2.3851     
   14476  0.52531       2.3252      0.14988       2.3885     
   14477  0.52202       2.3048      0.14835       2.3678     
   14478  0.51875       2.2845      0.14679       2.3472     
   14479  0.51559       2.2651      0.14547       2.3276     
   14480  0.51244       2.2460      0.14427       2.3082     
   14481  0.51282       2.2371      0.13340       2.2990     
   14482  0.52245       2.2983      0.13909       2.3611     
   14483  0.51918       2.2776      0.13741       2.3401     
   14484  0.51601       2.2575      0.13559       2.3197     
   14485  0.51213       2.2407      0.14113       2.3028     
   14486  0.51218       2.2372      0.13729       2.2992     
   14487  0.51543       2.2592      0.14077       2.3215     
   14488  0.51881       2.2803      0.14252       2.3429     
   14489  0.52214       2.3011      0.14416       2.3640     
   14490  0.53265       2.3325      0.12556       2.3959     
   14491  0.51294       2.2096      0.11585       2.2713     
   14492  0.51622       2.2299      0.11745       2.2919     
   14493  0.51950       2.2503      0.11906       2.3125     
   14494  0.52279       2.2707      0.12068       2.3333     
   14495  0.52607       2.2913      0.12231       2.3541     
   14496  0.52936       2.3119      0.12393       2.3749     
   14497  0.53711       2.3370      0.11677       2.4007     
   14498  0.51698       2.2136      0.10698       2.2756     
   14499  0.52030       2.2339      0.10857       2.2962     
   14500  0.52364       2.2543      0.11018       2.3170     
   14501  0.52700       2.2749      0.11180       2.3378     
   14502  0.53038       2.2955      0.11344       2.3588     
   14503  0.53376       2.3163      0.11509       2.3798     
   14504  0.54000       2.3504      0.11312       2.4143     
   14505  0.53841       2.3401      0.11212       2.4039     
   14506  0.53913       2.3430      0.11043       2.4068     
   14507  0.53964       2.3461      0.11079       2.4099     
   14508  0.52050       2.2293      0.10306       2.2916     
   14509  0.52374       2.2494      0.10472       2.3119     
   14510  0.52699       2.2695      0.10638       2.3323     
   14511  0.53025       2.2896      0.10806       2.3527     
   14512  0.53350       2.3098      0.10974       2.3732     
   14513  0.53676       2.3301      0.11142       2.3937     
   14514  0.51825       2.2161      0.10277       2.2782     
   14515  0.51919       2.2196      0.10079       2.2817     
   14516  0.51977       2.2224      0.10027       2.2846     
   14517  0.52026       2.2258      0.10102       2.2880     
   14518  0.52137       2.2355      0.10446       2.2979     
   14519  0.53507       2.3193      0.11032       2.3828     
   14520  0.53177       2.2988      0.10857       2.3620     
   14521  0.52851       2.2785      0.10677       2.3414     
   14522  0.52354       2.2461      0.10265       2.3085     
   14523  0.52677       2.2660      0.10424       2.3288     
   14524  0.52997       2.2859      0.10587       2.3489     
   14525  0.53320       2.3060      0.10751       2.3693     
   14526  0.53642       2.3260      0.10915       2.3895     
   14527  0.53585       2.3226      0.10872       2.3861     
   14528  0.52218       2.2381      0.10232       2.3005     
   14529  0.52310       2.2430      0.10199       2.3055     
   14530  0.52623       2.2626      0.10367       2.3253     
   14531  0.52939       2.2822      0.10532       2.3452     
   14532  0.53261       2.3023      0.10702       2.3655     
   14533  0.52521       2.2579      0.10493       2.3205     
   14534  0.53836       2.3652      0.13164       2.4292     
   14535  0.53985       2.3544      0.11653       2.4183     
   14536  0.53948       2.3579      0.12089       2.4218     
   14537  0.53901       2.3612      0.12596       2.4252     
   14538  0.51892       2.2439      0.12085       2.3063     
   14539  0.52216       2.2640      0.12263       2.3267     
   14540  0.52539       2.2842      0.12442       2.3471     
   14541  0.52863       2.3044      0.12622       2.3676     
   14542  0.53188       2.3246      0.12802       2.3881     
   14543  0.53512       2.3449      0.12983       2.4086     
   14544  0.52037       2.2332      0.10636       2.2954     
   14545  0.52002       2.2367      0.11055       2.2990     
   14546  0.51955       2.2401      0.11541       2.3024     
   14547  0.52361       2.2532      0.10803       2.3158     
   14548  0.52327       2.2567      0.11225       2.3193     
   14549  0.52280       2.2601      0.11715       2.3228     
   14550  0.52685       2.2733      0.10971       2.3361     
   14551  0.52652       2.2768      0.11396       2.3396     
   14552  0.52605       2.2802      0.11889       2.3431     
   14553  0.53011       2.2935      0.11140       2.3566     
   14554  0.52977       2.2969      0.11568       2.3601     
   14555  0.52929       2.3004      0.12065       2.3636     
   14556  0.53336       2.3137      0.11310       2.3771     
   14557  0.53302       2.3171      0.11740       2.3806     
   14558  0.53254       2.3206      0.12241       2.3840     
   14559  0.53661       2.3340      0.11481       2.3976     
   14560  0.53626       2.3374      0.11914       2.4011     
   14561  0.53578       2.3408      0.12418       2.4046     
   14562  0.53623       2.3754      0.14540       2.4395     
   14563  0.53735       2.3702      0.13834       2.4343     
   14564  0.51671       2.2541      0.13537       2.3166     
   14565  0.51994       2.2742      0.13702       2.3369     
   14566  0.52317       2.2944      0.13868       2.3574     
   14567  0.52641       2.3146      0.14034       2.3779     
   14568  0.52968       2.3349      0.14201       2.3984     
   14569  0.53296       2.3551      0.14370       2.4189     
   14570  0.51788       2.2490      0.12790       2.3114     
   14571  0.52111       2.2691      0.12963       2.3318     
   14572  0.52435       2.2892      0.13135       2.3522     
   14573  0.52759       2.3094      0.13309       2.3727     
   14574  0.53085       2.3297      0.13483       2.3932     
   14575  0.53411       2.3499      0.13658       2.4137     
   14576  0.53367       2.3881      0.16005       2.4522     
   14577  0.53503       2.3810      0.15268       2.4451     
   14578  0.51423       2.2645      0.15077       2.3270     
   14579  0.51745       2.2845      0.15228       2.3474     
   14580  0.52066       2.3048      0.15379       2.3678     
   14581  0.52385       2.3252      0.15532       2.3885     
   14582  0.52699       2.3459      0.15688       2.4095     
   14583  0.53030       2.3672      0.15841       2.4310     
   14584  0.51547       2.2593      0.14307       2.3218     
   14585  0.51869       2.2794      0.14465       2.3421     
   14586  0.52191       2.2996      0.14624       2.3626     
   14587  0.52513       2.3199      0.14783       2.3832     
   14588  0.52839       2.3403      0.14942       2.4039     
   14589  0.53172       2.3607      0.15103       2.4246     
   14590  0.55555       2.5310      0.17532       2.5972     
   14591  0.53450       2.4174      0.16695       2.4814     
   14592  0.53916       2.4296      0.16772       2.4943     
   14593  0.54239       2.4500      0.16927       2.5150     
   14594  0.54569       2.4701      0.17078       2.5355     
   14595  0.54901       2.4902      0.17227       2.5558     
   14596  0.55228       2.5105      0.17379       2.5764     
   14597  0.55583       2.5278      0.17243       2.5939     
   14598  0.53570       2.4070      0.16333       2.4713     
   14599  0.53935       2.4264      0.16485       2.4911     
   14600  0.54269       2.4464      0.16633       2.5114     
   14601  0.54600       2.4666      0.16784       2.5319     
   14602  0.54929       2.4869      0.16936       2.5524     
   14603  0.55257       2.5073      0.17089       2.5731     
   14604  0.55516       2.5183      0.16899       2.5843     
   14605  0.55565       2.5230      0.17019       2.5891     
   14606  0.53519       2.3936      0.15944       2.4579     
   14607  0.53857       2.4146      0.16105       2.4792     
   14608  0.54196       2.4357      0.16266       2.5006     
   14609  0.54530       2.4565      0.16425       2.5216     
   14610  0.54859       2.4771      0.16583       2.5425     
   14611  0.55187       2.4977      0.16740       2.5634     
   14612  0.53562       2.3988      0.16066       2.4631     
   14613  0.53908       2.4199      0.16228       2.4845     
   14614  0.54249       2.4408      0.16389       2.5057     
   14615  0.54581       2.4614      0.16546       2.5266     
   14616  0.54911       2.4819      0.16703       2.5474     
   14617  0.55238       2.5024      0.16860       2.5682     
   14618  0.55374       2.5090      0.16801       2.5749     
   14619  0.55448       2.5137      0.16837       2.5796     
   14620  0.53399       2.3857      0.15872       2.4499     
   14621  0.53727       2.4062      0.16027       2.4706     
   14622  0.54057       2.4267      0.16181       2.4914     
   14623  0.54386       2.4472      0.16336       2.5122     
   14624  0.54716       2.4678      0.16491       2.5331     
   14625  0.55045       2.4884      0.16646       2.5540     
   14626  0.53469       2.3898      0.15894       2.4540     
   14627  0.53800       2.4104      0.16051       2.4749     
   14628  0.54132       2.4312      0.16209       2.4960     
   14629  0.54462       2.4518      0.16366       2.5169     
   14630  0.54791       2.4724      0.16522       2.5378     
   14631  0.55120       2.4930      0.16679       2.5586     
   14632  0.55176       2.4943      0.16534       2.5599     
   14633  0.55313       2.5049      0.16777       2.5708     
   14634  0.55262       2.5017      0.16744       2.5675     
   14635  0.55215       2.4983      0.16675       2.5640     
   14636  0.53197       2.3709      0.15614       2.4349     
