Station 1
	15907.0 -0.28703316 -0.246016 6.96 
	1477.0 -1.9953348755 -0.214771526552 6.96 
	15806.0 0.283339133333 -0.5856 6.96 
	15810.0 0.45491508 0.152872 6.96 
	1763.0 0.560885123353 1.30748036326 6.96 
	1764.0 0.407013781735 1.34547852056 6.96 
	1765.0 0.250998585992 1.37335460933 6.96 
	1790.0 -1.51839 1.14626 6.96 
	1791.0 -0.0888880573478 1.40352178969 6.96 
	1498.0 -1.74092718533 -0.495913603443 6.96 
	1792.0 -0.271777617363 1.40383191112 6.96 
	1793.0 -0.4544482471 1.3948499367 6.96 
	1794.0 -0.636446893199 1.37679766813 6.96 
	1853.0 -1.91593809935 0.914501792733 6.96 
	1795.0 -0.817307618667 1.34962137299 6.96 
	1796.0 -0.996613830944 1.31358234921 6.96 
	1852.0 -1.79062607041 1.00360092533 6.96 
	1851.0 -1.65730871784 1.08024555213 6.96 
	1850.0 -2.02911 0.810458 6.96 
	1797.0 -1.17382607458 1.26837344454 6.96 
	1798.0 -1.34809365846 1.21290864815 6.96 
	1762.0 0.0936591 1.3925 6.96 
	15811.0 0.497809066667 0.33749 6.96 
	15915.0 0.05135996 1.21044266667 6.96 
	1703.0 1.06290122896 1.10237742212 6.96 
	15809.0 0.412021093333 -0.031746 6.96 
	15808.0 0.369127106667 -0.216364 6.96 
	15807.0 0.32623312 -0.400982 6.96 
	15805.0 0.240445146667 -0.770218 6.96 
	15804.0 0.19755116 -0.954836 6.96 
	15803.0 0.154657173333 -1.139454 6.96 
	15802.0 0.111763186667 -1.324072 6.96 
	1677.0 1.87267346722 -0.109626081061 6.96 
	1696.0 0.712279 1.26058 6.96 
	1697.0 1.80568921806 0.252182325797 6.96 
	1698.0 1.73145127206 0.429674473951 6.96 
	1497.0 -0.540828 -1.33836 6.96 
	1699.0 1.63341827364 0.595229600576 6.96 
	1700.0 1.51440990727 0.746428954718 6.96 
	1701.0 1.37757233726 0.881730659939 6.96 
	1878.0 -2.14422159225 0.658679377597 6.96 
	1702.0 1.22634628105 1.00077925151 6.96 
	1704.0 0.890831378125 1.18866970988 6.96 
	1499.0 -1.60647495887 -0.621749311233 6.96 
	1588.0 1.62104 -0.933667 6.96 
	1504.0 -0.86772773222 -1.16913428335 6.96 
	1561.0 -0.393282072195 -1.39701596376 6.96 
	1560.0 0.0688692 -1.50869 6.96 
	1503.0 -1.02384284171 -1.07146666039 6.96 
	1502.0 -1.17565019616 -0.967219845244 6.96 
	1501.0 -1.32341196515 -0.857312512401 6.96 
	1562.0 -0.242160343125 -1.44565809126 6.96 
	1505.0 -0.706855813709 -1.25873861169 6.96 
	1563.0 -0.0877230128624 -1.48249628546 6.96 


Station 5
	2502.0 0.783393337054 -1.25013958042 10.03 
